;customer_id;country;gender;age;purchase_amount;payment
38722;38723;USA;Female;42;25.09;paypal
38723;38724;France;Male;47;117.28;cash
38724;38725;USA;Female;33;114.77;paypal
38725;38726;USA;Male;25;135.45;paypal
38726;38727;France;Female;50;60.34;cb
38727;38728;France;Female;55;112.0;paypal
38728;38729;France;Female;18;128.58;cash
38729;38730;ASU;Male;31;33.69;cash
38730;38731;USA;Male;21;140.46;cash
38731;38732;France;Male;50;21.12;paypal
38732;38733;USA;Male;28;71.73;paypal
38733;38734;USA;Female;18;46.1;cash
38734;38735;France;Female;21;41.37;paypal
38735;38736;France;Male;19;45.89;cb
38736;38737;USA;Female;25;88.26;cash
38737;38738;USA;Male;39;71.03;cash
38738;38739;USA;Female;49;110.26;cb
38739;38740;USA;Female;28;117.6;cb
38740;38741;USA;Male;36;99.7;paypal
38741;38742;USA;Female;29;22.89;paypal
38742;38743;France;Female;49;45.13;cb
38743;38744;USA;Male;34;20.2;cb
38744;38745;France;Male;51;34.24;paypal
38745;38746;USA;Female;25;77.21;cb
38746;38747;France;Female;54;57.68;cash
38747;38748;France;Female;19;63.07;cb
38748;38749;France;Male;18;81.88;paypal
38749;38750;France;Male;26;60.53;cash
38750;38751;USA;Male;19;125.12;cash
38751;38752;France;Male;28;24.48;cb
38752;38753;France;Male;50;109.86;paypal
38753;38754;USA;Male;57;71.54;cash
38754;38755;USA;Female;15;27.13;paypal
38755;38756;France;Male;18;55.53;cash
38756;38757;USA;Male;16;28.99;cb
38757;38758;France;Male;17;63.69;cash
38758;38759;France;Female;31;141.99;cb
38759;38760;France;Male;25;38.12;paypal
38760;38761;France;Female;41;72.89;cash
38761;38762;France;Male;29;133.37;cb
38762;38763;France;Male;28;23.18;cb
38763;38764;USA;Male;39;105.11;cb
38764;38765;USA;Female;36;42.07;paypal
38765;38766;France;Female;38;91.4;cb
38766;38767;USA;Male;17;66.76;cb
38767;38768;France;Male;42;72.8;cb
38768;38769;USA;Male;25;;paypal
38769;38770;USA;Female;23;69.03;cb
38770;38771;USA;Male;19;85.06;cb
38771;38772;USA;Female;23;122.21;paypal
38772;38773;France;Female;39;93.02;paypal
38773;38774;USA;Male;57;71.72;cash
38774;38775;France;Female;50;116.28;cb
38775;38776;France;Female;56;26.72;cash
38776;38777;USA;Male;41;95.37;cash
38777;38778;USA;Male;18;76.15;paypal
38778;38779;USA;Male;53;45.59;cb
38779;38780;France;Female;44;28.91;cb
38780;38781;USA;Male;49;141.63;cash
38781;38782000;France;Male;22;74.66;paypal
38782;38783;France;Male;19;115.24;cb
38783;38784;USA;Female;16;112.68;cb
38784;38785;France;Female;51;128.86;cb
38785;38786;USA;Male;58;144.5;cash
38786;38787;USA;Male;28;20.94;cb
38787;38788;France;Female;49;82.86;cb
38788;38789;France;Female;21;123.23;paypal
38789;38790;USA;Male;36;35.85;cb
38790;38791;France;Male;24;46.02;cb
38791;38792;France;Female;24;84.07;cash
38792;38793;USA;Female;55;70.27;cb
38793;38794;France;Male;42;102.44;paypal
38794;38795;France;Male;43;37.21;cb
38795;38796;France;Female;20;136.96;paypal
38796;38797;USA;Female;21;59.02;paypal
38797;38798;France;Female;44;27.03;paypal
38798;38799;France;Female;22;62.94;cash
38799;38800;USA;Male;43;52.88;cb
38800;38801;France;Male;56;39.23;paypal
38801;38802;USA;Female;49;89.67;paypal
38802;38803;France;Male;33;129.92;cash
38803;38804;France;Female;39;29.72;paypal
38804;38805;USA;Female;45;135.88;cb
38805;38806;France;Female;27;87.24;cb
38806;38807;USA;Male;25;102.22;cash
38807;38808;France;Female;58;148.3;cash
38808;38809;France;Male;39;51.59;cash
38809;38810;USA;Female;23000;63.31;paypal
38810;38811;France;Male;18;52.24;cash
38811;38812;USA;Female;22;112.95;paypal
38812;38813;USA;Female;18;92.29;paypal
38813;38814;France;Female;37;135.65;cash
38814;38815;USA;Female;57;94.64;paypal
38815;38816;France;Female;32;107.8;paypal
38816;38817;USA;Male;15;124.63;cash
38817;38818;USA;Male;22;96.64;paypal
38818;38819;France;Male;50;112.63;cash
38819;38820;USA;Male;31;89.53;cash
38820;38821;USA;Female;17;93.33;paypal
38821;38822;France;Male;34;142.87;paypal
38822;38823;France;Male;54;43.51;cash
38823;38824;USA;Female;19;59.29;paypal
38824;38825;France;Male;16;98.6;paypal
38825;38826;France;Female;50;34.13;cb
38826;38827;USA;Male;31;64.7;cash
38827;38828;USA;Male;54;115.55;paypal
38828;38829;France;Female;23;85.99;cb
38829;38830;USA;Male;60;128.3;paypal
38830;38831;France;Male;46;59.49;cb
38831;38832;France;Female;56;46.57;cb
38832;38833;USA;Female;44;34.8;paypal
38833;38834;USA;Female;16;124.96;cb
38834;38835;USA;Male;18;27.1;cb
38835;38836;USA;Female;56;89.78;paypal
38836;38837;USA;Male;26;66.03;cb
38837;38838;USA;Male;21;139.95;paypal
38838;38839;France;Female;49;37.58;cash
38839;38840;USA;Female;36;82.15;cash
38840;38841;USA;elaM;56;95.93;paypal
38841;38842;USA;Female;36;75.6;paypal
38842;38843;France;Female;50;132.65;cash
38843;38844;USA;Female;52;36.29;paypal
38844;38845;USA;Male;31;22.14;cb
38845;38846;France;Female;21;33.33;cb
38846;38847;USA;Female;56;68.89;cash
38847;38848;USA;Female;49;99.53;cash
38848;38849;USA;Female;46;124.63;cash
38849;38850;France;Female;40;138.85;cash
38850;38851;USA;Male;37;127.35;paypal
38851;38852;France;Male;42;130.78;paypal
38852;38853;France;Male;44;109.16;cb
38853;38854;France;Male;50;51.02;cb
38854;38855;France;Male;37;45.37;cb
38855;38856;USA;Male;26;60.48;cb
38856;38857;USA;Male;37;109.33;cb
38857;38858;France;Male;48;48.82;paypal
38858;38859;France;Male;57;147.04;paypal
38859;38860;France;Female;34;34.24;cash
38860;38861;USA;Male;26;42.07;cash
38861;38862;France;Male;52;65060.0;cash
38862;38863;France;Female;52;53.82;cb
38863;38864;France;Female;48;135.17;paypal
38864;38865;France;Male;59;85.13;cb
38865;38866;USA;Female;30;83.35;paypal
38866;38867;USA;Female;30;22.27;paypal
38867;38868;France;Male;27;121.82;paypal
38868;38869;France;Male;20;133.73;cash
38869;38870;France;Male;46;50.49;cash
38870;38871;France;Male;48;126.37;paypal
38871;38872;USA;Female;19;100.5;paypal
38872;38873;France;Male;33;79.88;paypal
38873;38874;USA;Female;49;119.11;paypal
38874;38875;USA;Male;20;100.65;cb
38875;38876;France;Male;31;116.98;cash
38876;38877;USA;Male;19;118.73;cash
38877;38878;USA;Female;57;25.68;paypal
38878;38879;USA;Male;19;80.97;cb
38879;38880;France;Female;39;83.41;paypal
38880;38881;France;Male;39;35.29;cb
38881;38882;France;Male;41;47.62;paypal
38882;38883;France;Female;53;146.31;cash
38883;38884;USA;Male;46;43.68;cb
38884;38885;USA;Male;33;34.84;paypal
38885;38886;USA;Male;51;49.04;paypal
38886;38887;USA;Male;47;114.75;cash
38887;38888;USA;Male;42;119.09;cash
38888;38889;USA;Male;19;141.32;cb
38889;38890;France;Female;16;43.06;cash
38890;38891;France;Male;40;51.22;cash
38891;38892;France;Female;26;99.74;paypal
38892;38893;France;Male;38;120.31;cb
38893;38894;France;Female;58;122.58;paypal
38894;38895;USA;Female;26;96.87;cb
38895;38896;France;Male;47;;paypal
38896;38897;France;Female;36;44.24;cb
38897;38898;USA;Male;27;128.33;cb
38898;38899;USA;Female;55;130.05;cb
38899;38900;France;Male;57;41.35;cash
38900;38901;France;Female;15;146.97;cash
38901;38902;France;Female;34;137.0;paypal
38902;38903;France;Female;45;58.11;paypal
38903;38904;France;Male;21;27.23;cb
38904;38905;USA;Male;27;63.01;paypal
38905;38906;France;Female;19;108.83;paypal
38906;38907;France;Female;55;71.5;paypal
38907;38908;USA;Female;46;61.74;cash
38908;38909;France;Female;50;96.23;paypal
38909;38910;France;Female;53;124.02;cash
38910;38911;France;Female;29;59.94;cash
38911;38912;France;Female;25;106.1;cb
38912;38913;France;Female;48;89.12;cash
38913;38914;France;Female;15;45.92;cash
38914;38915;USA;Male;32;46.48;paypal
38915;38916;France;Female;25;81.75;cash
38916;38917;France;Female;26;73.67;paypal
38917;38918;USA;Female;50;63.48;paypal
38918;38919;France;Female;28;98.21;cb
38919;38920;USA;Female;47;70.48;cb
38920;38921;France;Female;51;30.98;cash
38921;38922;France;Female;31;48.5;paypal
38922;38923;USA;Male;60;121.85;cb
38923;38924;USA;Female;41;73.82;paypal
38924;38925;USA;Female;31;59.82;paypal
38925;38926;USA;Male;25;33.75;paypal
38926;38927;USA;Female;34;28.87;paypal
38927;38928;;elaM;21;141.39;cash
38928;38929;USA;Male;53;41.01;cb
38929;38930;France;Male;58;42.4;cb
38930;38931;USA;Male;42;71.47;paypal
38931;38932;USA;Male;59;25.13;cash
38932;38933;France;Female;28;80.02;paypal
38933;38934;France;Male;38;147.6;cb
38934;38935;France;Female;27;126.53;cb
38935;38936;USA;Female;23;75.05;cash
38936;38937;USA;Male;28;66.48;cb
38937;38938;France;Female;46;45.13;paypal
38938;38939;USA;Male;15;42.5;paypal
38939;38940;USA;Male;53000;141.38;cash
38940;38941;USA;Male;57;125.0;paypal
38941;38942;France;Female;54;85.34;paypal
38942;38943;USA;Male;34;112.66;cash
38943;38944;USA;Female;33;147.94;cb
38944;38945;France;Female;23;140.58;cb
38945;38946;France;Female;30;101.28;cash
38946;38947;USA;Female;48;84.19;paypal
38947;38948;France;Female;21;124.63;cb
38948;38949;USA;Male;22;135.02;cash
38949;38950;USA;Male;33;96.64;cash
38950;38951;France;Male;42;89.21;paypal
38951;38952;USA;Male;35;26.08;paypal
38952;38953;France;Female;44;43.49;cb
38953;38954;USA;Female;27;98.24;paypal
38954;38955;France;Male;58;21.41;cb
38955;38956;France;Female;42;35.11;cash
38956;38957;France;Male;32;32.7;paypal
38957;38958;USA;Male;45;88.29;paypal
38958;38959;USA;Male;50;87.94;cb
38959;38960;USA;Male;25;84.62;cb
38960;38961;USA;Male;56;136.31;cb
38961;38962;France;Male;15;113.32;cash
38962;38963;France;Male;16;125.39;cb
38963;38964;USA;70.0;35;133.76;paypal
38964;38965;ecnarF;Female;19;33.08;cash
38965;38966;USA;Female;40;95.18;cb
38966;38967;France;Male;20;59.01;cb
38967;38968;France;Male;49;38.83;cash
38968;38969;USA;Male;18;57.97;paypal
38969;38970;France;Female;47;69.5;cash
38970;38971;France;Female;59;23.42;paypal
38971;38972;USA;Male;55;29.93;paypal
38972;38973;USA;Male;30;33.51;cash
38973;38974;USA;Male;58;;cash
38974;38975;France;Male;45;107.16;cash
38975;38976;USA;Female;52;138.67;paypal
38976;38977;USA;Male;37;145.44;cb
38977;38978;USA;Male;33;69.06;cash
38978;38979;France;Male;46;73.39;paypal
38979;38980;France;Female;16;98.86;cb
38980;38981;USA;Male;44;77.56;cash
38981;38982;France;Female;39;93.81;paypal
38982;38983;France;Female;44;95.89;cash
38983;38984;France;Male;49;119.01;cash
38984;38985;France;Male;55;114.17;cash
38985;38986;France;Male;35;21.33;cb
38986;38987;USA;Female;42;51.45;paypal
38987;38988;USA;Male;35;47.14;paypal
38988;38989;France;Female;40;75.06;paypal
38989;38990;USA;Male;26;25.5;paypal
38990;38991;France;Male;36;69.74;paypal
38991;38992;USA;Male;15;58.32;cb
38992;38993;USA;Female;48;116.15;cash
38993;38994;France;Male;60;113.1;paypal
38994;38995;France;Male;34;105.73;cb
38995;38996;France;Male;60;103.91;cash
38996;38997;USA;Male;51;102.18;cash
38997;38998;USA;Female;25;104.9;paypal
38998;38999;USA;Female;51;148.12;paypal
38999;39000;USA;Female;48;82.2;cash
39000;39001;France;Female;25;30.6;paypal
39001;39002;USA;Female;19;64.36;paypal
39002;39003;France;Male;34;59.82;cb
39003;39004;France;Male;53;115.97;paypal
39004;39005;USA;Male;53;23.29;cash
39005;39006;USA;Female;20;121.77;cb
39006;39007;USA;Male;54;69.55;paypal
39007;39008;France;Male;29;50.64;cash
39008;39009;France;Female;45;85.78;cb
39009;39010;France;Female;50;104.29;cash
39010;39011;France;Male;47;136.16;cash
39011;39012;France;Female;40;43.1;cash
39012;39013;USA;Male;40;110.92;cash
39013;39014;France;Male;30;142.14;paypal
39014;39015;France;Female;15;102.71;paypal
39015;39016;France;Female;35;99.38;paypal
39016;39017;France;Female;52;77.93;cash
39017;39018;USA;Male;15;56.33;paypal
39018;39019;France;Female;29;54.38;paypal
39019;39020;USA;Male;47;93.7;cb
39020;39021;France;Female;18;142.62;cash
39021;39022;USA;Female;34;131.97;cb
39022;39023;France;Male;37;133.94;paypal
39023;39024;USA;Male;54;130.55;paypal
39024;39025;France;Male;49;41.25;paypal
39025;39026;France;Male;55;82.32;paypal
39026;39027;France;Male;29;24.07;paypal
39027;39028;USA;Male;34;76.18;cash
39028;39029;USA;Female;49;129.2;paypal
39029;39030;France;Male;32;139.08;cash
39030;39031;France;Male;17;45.54;cash
39031;39032;USA;Female;26;50.51;paypal
39032;39033;France;Male;26;134.66;paypal
39033;39034;France;Female;60;81.3;cb
39034;39035;USA;Female;34;136.86;cb
39035;39036;USA;Male;58;36.69;cash
39036;39037;USA;Male;20;47.95;paypal
39037;39038;France;Female;22;75.51;paypal
39038;39039;USA;Male;34;115.7;cb
39039;39040;France;Female;16;23.99;cb
39040;39041;USA;Female;54;100.06;cash
39041;39042;USA;Female;56;50.3;paypal
39042;39043;France;Male;53;72.06;cash
39043;39044;France;Female;18;52.44;paypal
39044;39045;France;Female;32;61.37;cb
39045;39046;USA;Female;26;103.19;
39046;39047;USA;Female;38;127.53;cash
39047;39048;France;Female;28;129.48;cb
39048;39049;France;Male;47;126.74;paypal
39049;39050;USA;Female;22;45.82;cash
39050;39051;USA;Male;40;106.14;cash
39051;39052;USA;Female;44;83.32;paypal
39052;39053;France;Female;18;30.14;paypal
39053;39054;France;Female;45;26.04;cb
39054;39055;France;Male;40;54.06;cb
39055;39056;France;Female;43;119.64;paypal
39056;39057;France;Male;34;20.22;cash
39057;39058;USA;Male;56;135.63;paypal
39058;39059;USA;Female;30;107.05;cb
39059;39060;USA;Female;36;101.41;cash
39060;39061;USA;Female;26;94.44;cb
39061;39062;France;Male;40;59.21;paypal
39062;39063;USA;Female;58;136.45;paypal
39063;39064;France;Male;41;95.09;paypal
39064;39065;France;Male;49;126.26;cb
39065;39066;USA;Male;19;141.64;cash
39066;39067;France;Male;32;110.24;cb
39067;39068;USA;Male;46;64.1;cash
39068;39069;USA;Male;20;92.21;cb
39069;39070;France;Male;23;37.04;cb
39070;39071;France;Female;33;45.06;cb
39071;39072;USA;Male;20;137.98;paypal
39072;39073;USA;Male;27;68.53;cash
39073;39074;USA;Male;18;121.22;cash
39074;39075;USA;Female;35;92.76;cash
39075;39076;USA;Male;44;86.79;paypal
39076;39077;USA;Male;20;25.74;paypal
39077;39078;USA;Male;51;61.71;cb
39078;39079;USA;Male;58;129.55;cb
39079;39080;USA;Male;41;107.57;cb
39080;39081;USA;Male;56;45.62;cb
39081;39082;France;Male;29;101.5;cb
39082;39083;France;Female;53;104.47;cb
39083;39084;USA;Female;27;47.0;cb
39084;39085;USA;Female;15;73.03;paypal
39085;39086;France;Female;44;48.54;cash
39086;39087;USA;Female;39;126.72;cb
39087;39088;USA;Male;49;149.1;paypal
39088;39089;France;Male;31;27.7;cb
39089;39090;USA;Female;20;48.78;cash
39090;39091;France;Female;38;43.52;cb
39091;39092;France;Female;60;107.58;cb
39092;39093;France;Female;16;142.99;paypal
39093;39094;USA;Female;42;94.25;cash
39094;39095;France;Male;56;67.05;cash
39095;39096;USA;Male;51;29.47;paypal
39096;39097;France;Male;60;22.59;cb
39097;39098;USA;Female;27;93.64;cb
39098;39099;France;Male;27;141.86;cash
39099;39100;France;Female;35;47.22;cash
39100;39101;USA;Female;51;119.76;cb
39101;39102;France;Female;39;147.01;cash
39102;39103;France;Male;56;104.67;cash
39103;39104;USA;Male;23;65.59;paypal
39104;39105;France;Female;32;83.66;cb
39105;39106;USA;Female;25;110.7;paypal
39106;39107;France;Male;35;100.09;bc
39107;39108;France;Male;46;102.45;paypal
39108;39109;France;Male;42;53.78;cb
39109;39110;France;Male;54;109.33;cash
39110;39111;France;Female;26;83.31;paypal
39111;39112;France;Male;37;55.71;cb
39112;39113;USA;Female;37;64.78;cb
39113;39114;France;Female;43;98.5;paypal
39114;39115;USA;Female;43;73.77;paypal
39115;39116;France;Female;49;50.38;paypal
39116;39117;USA;Female;38;54.28;cb
39117;39118;USA;Female;59;74.09;cash
39118;39119;France;Male;56;45.63;cb
39119;39120;France;Female;58;136.97;paypal
39120;39121;USA;Female;54;78.58;cash
39121;39122;USA;Female;29;38.56;paypal
39122;39123;France;Male;39;42.77;paypal
39123;39124;USA;Female;15;112.68;cash
39124;39125;France;Female;36;51.43;paypal
39125;39126;USA;Male;45;136.5;cb
39126;39127;France;Male;51;143.36;cash
39127;39128;USA;Female;47;41.58;paypal
39128;39129;USA;Male;34;141.98;paypal
39129;39130;France;Female;26;46.42;paypal
39130;39131;France;Male;43;73.07;cash
39131;39132;France;Female;18;61.52;paypal
39132;39133;France;Male;35;93.96;cb
39133;39134;France;Female;48;80.95;cash
39134;39135;France;Male;40;114.93;cb
39135;39136;USA;Female;48;129.1;cash
39136;39137;USA;Female;57;86.51;paypal
39137;39138;France;Male;45;56.48;cb
39138;39139;USA;Female;32;61.71;paypal
39139;39140;USA;Male;49;72.48;cb
39140;39141;France;Female;42;52.01;cb
39141;39142;USA;Male;60;71.4;paypal
39142;39143;France;Female;22;96.77;cash
39143;39144;USA;Female;50;78.19;cb
39144;39145;USA;Male;16;101.04;cash
39145;39146;France;Male;48;73.01;paypal
39146;39147;USA;Male;20;59.4;paypal
39147;39148;France;Female;30;149.42;cash
39148;39149;France;Female;46;128.36;cb
39149;39150;France;Male;36;71.56;cb
39150;39151;France;Male;36;31.31;cb
39151;39152;USA;Male;31;139.0;cash
39152;39153;USA;Male;21;57.43;cb
39153;39154;USA;Male;49;51.86;cb
39154;39155;USA;Male;46;43.64;paypal
39155;39156;France;Female;30;39.99;cb
39156;39157;France;Female;58;87.83;paypal
39157;39158;France;Female;56;104.82;cb
39158;39159;France;Female;51;103.79;paypal
39159;39160;France;Male;60;56.39;cb
39160;39161;USA;Male;31;73.95;paypal
39161;39162;USA;Male;35;86.45;cb
39162;39163;USA;Female;38;47.3;paypal
39163;39164;USA;Female;24;91.17;cb
39164;39165;France;Female;24;20.28;paypal
39165;39166;USA;Male;24;67.02;paypal
39166;39167;France;Female;49;134.56;cash
39167;39168;France;Male;46;58.82;cash
39168;39169;USA;Male;31;146.59;paypal
39169;39170;France;Male;36;137.3;paypal
39170;39171;France;Male;59;28.08;cash
39171;39172;USA;Female;44;31.48;cb
39172;39173;USA;Male;36;129.08;paypal
39173;39174;France;Female;21;95.51;cb
39174;39175;USA;Female;19;92.8;paypal
39175;39176;USA;Female;26;33.44;cash
39176;39177;France;Female;51;28.75;cb
39177;39178;France;Male;29;63.58;paypal
39178;39179;France;Male;44;147.84;paypal
39179;39180;USA;Female;53;108.14;paypal
39180;39181;USA;Male;46;86.65;cb
39181;39182;USA;Female;40;30.58;paypal
39182;39183;France;Female;44;89.12;cb
39183;39184;USA;Female;23;46.8;cash
39184;39185;France;Female;58;73.51;cb
39185;39186;USA;Female;26;67.24;cash
39186;39187;France;Male;34;119.68;cash
39187;39188;France;Male;48;60.54;cash
39188;39189;USA;Female;54;109.41;paypal
39189;39190;France;Female;35;80.05;cash
39190;39191;USA;Female;57;42.19;cash
39191;39192;USA;Female;42;90.33;cash
39192;39193;USA;Female;30;69.09;
39193;39194;France;Female;30;53.06;cash
39194;39195;USA;Female;36;116.98;cash
39195;39196;France;Male;23;127.31;paypal
39196;39197;USA;Male;34;140.86;paypal
39197;39198;France;Male;54;126.81;cb
39198;39199;France;Male;27;83.3;cb
39199;39200;France;Male;55;134.7;paypal
39200;39201;USA;Male;40;52.25;cb
39201;39202;USA;Female;48;124.23;cb
39202;39203;France;Female;34;126.21;paypal
39203;39204;France;Female;24;128.65;cb
39204;39205;France;Male;15;136.83;cb
39205;39206;USA;Female;43;37.05;cash
39206;39207;France;Male;38;49.38;paypal
39207;39208;USA;Male;57;45.58;cb
39208;39209;France;Female;20;55.06;cash
39209;39210;USA;Female;21;36.13;paypal
39210;39211;France;Male;55;75.84;cb
39211;39212;France;Female;56;23.28;cash
39212;39213;France;Female;34;95.35;paypal
39213;39214;USA;Male;56;50.87;cb
39214;39215;France;Female;49;27.59;cb
39215;39216;USA;77.0;41;115.6;cb
39216;39217;France;Female;59;91.84;cash
39217;39218;USA;Male;49;74.71;paypal
39218;39219;USA;Male;38;50.24;paypal
39219;39220;France;Female;34;38.2;cash
39220;39221;USA;Female;22;136.67;paypal
39221;39222;USA;Male;24;118.04;cb
39222;39223;USA;Female;48;84.59;paypal
39223;39224;USA;Female;49;31.09;paypal
39224;39225;USA;Male;46;107.37;cash
39225;39226;France;Female;34;122.43;cb
39226;39227;France;Male;44;46.5;cb
39227;39228;France;Male;19;140.07;paypal
39228;39229;France;Male;37;74.33;cb
39229;39230;USA;Female;49;95.18;cash
39230;39231;France;Male;23;97.95;paypal
39231;39232;USA;Male;36;139.07;cb
39232;39233;USA;Male;17;92.98;paypal
39233;39234;France;Female;24;75.57;paypal
39234;39235;France;Male;54;108.44;cb
39235;39236;USA;Female;34;132.32;cash
39236;39237;USA;Female;50;21.95;cb
39237;39238;France;Female;59;70.32;cb
39238;39239;USA;Male;16;20.87;cb
39239;39240;USA;Male;49;79.36;paypal
39240;39241;France;Female;56;57.63;cb
39241;39242;France;Male;19;95.87;cb
39242;39243;France;Male;47;60.68;paypal
39243;39244;USA;Female;33;93.86;cash
39244;39245;France;Female;48;108.2;cb
39245;39246;France;Male;49;89.07;paypal
39246;39247;France;Male;43;73.44;paypal
39247;39248;France;Male;32;38.41;cb
39248;39249;France;Male;24;87.71;paypal
39249;39250;USA;Female;54;118.7;cb
39250;39251;France;Male;43;32.92;cash
39251;39252;France;Female;36;49.2;cb
39252;39253;France;Male;30;82.73;cb
39253;39254;USA;Male;32;126.58;cb
39254;39255;USA;Male;37;125.93;cash
39255;39256;France;Male;44;139.91;paypal
39256;39257;USA;Female;60;145.07;cash
39257;39258;USA;Male;26;99.96;cash
39258;39259;ASU;Female;27;121.57;cb
39259;39260;France;Male;38;47.77;cb
39260;39261;France;Male;28;138.19;paypal
39261;39262;USA;Male;58;95.36;paypal
39262;39263;France;Male;52;27.44;cb
39263;39264;France;Male;44;73.36;cash
39264;39265;USA;Female;21;34.48;paypal
39265;39266;USA;Male;48;108.48;cash
39266;39267;USA;Female;24;36.6;paypal
39267;39268;USA;Male;22;96.74;paypal
39268;39269;France;Female;46;90.35;cb
39269;39270;USA;Female;56;148.65;cash
39270;39271;France;Female;25;22.85;cash
39271;39272;USA;Female;56;127.22;cb
39272;39273;France;Male;49;48.38;cash
39273;39274;France;Female;56;74320.0;cash
39274;39275;USA;Male;36;101.81;cb
39275;39276;France;Female;32;110.95;cb
39276;39277;France;Male;49;90.06;cash
39277;39278;France;Male;54;63.13;paypal
39278;39279;USA;Male;53;33.91;cash
39279;39280;France;Female;39;34.93;cb
39280;39281;France;Female;38;29.1;paypal
39281;39282;USA;Female;43;37.87;cash
39282;39283;USA;Male;19;107.35;cb
39283;39284;France;Female;15;139.12;paypal
39284;39285;USA;Male;49;139.95;paypal
39285;39286;France;Male;17;40.16;cash
39286;39287;France;Male;44;32.17;paypal
39287;39288;France;Male;46;124.57;cb
39288;39289;USA;Female;34;116.93;cb
39289;39290;USA;Female;39;94.35;paypal
39290;39291;France;Male;40;136.48;cb
39291;39292;USA;Female;37;46.84;cash
39292;39293;USA;Female;50;39.83;cb
39293;39294;France;Male;40;57.62;paypal
39294;39295000;USA;Female;19;119.74;cb
39295;39296;France;Male;17;67.22;cash
39296;39297;USA;Female;20;48.88;cash
39297;39298;France;Female;36;95.8;cb
39298;39299;France;Male;36;136.11;cash
39299;39300;France;Female;18;98.14;cash
39300;39301;France;Female;38;110.8;paypal
39301;39302;USA;Female;42;131.32;cb
39302;39303;USA;70.0;55;124.16;cash
39303;39304;France;Male;29;90.33;paypal
39304;39305;USA;Male;41;134.17;paypal
39305;39306;USA;Male;23;96.75;cash
39306;39307;USA;Female;38;40.14;cb
39307;39308;France;Female;16;33.48;cb
39308;39309;France;Male;36;40.73;paypal
39309;39310;France;Female;52;36.44;paypal
39310;39311;USA;Female;54;68.39;cb
39311;39312;France;Female;38;54.92;paypal
39312;39313;USA;Male;40;68.47;cash
39313;39314;France;Male;52;78.7;cb
39314;39315;USA;Female;53;33.15;cash
39315;39316;USA;Male;49;122.29;cash
39316;39317;USA;Female;30;137.33;cash
39317;39318;USA;Male;54;103.02;paypal
39318;39319;USA;Male;29;33.07;cb
39319;39320;USA;Female;49;118.3;paypal
39320;39321;France;Female;41;132.58;cash
39321;39322;USA;Male;59;147.84;cash
39322;39323;USA;Male;16;114.62;cash
39323;39324;USA;Female;55;124.4;cash
39324;39325;USA;Male;17;113.03;cb
39325;39326;USA;Female;56;120.25;paypal
39326;39327;USA;Female;52;41.88;paypal
39327;39328;USA;Female;43;94.46;cash
39328;39329;USA;Male;29;139.16;cb
39329;39330;France;Male;31;80.82;cb
39330;39331;USA;Male;21;61.9;paypal
39331;39332;USA;Male;38;99.91;paypal
39332;39333;France;Female;24;63.92;cb
39333;39334;France;Male;25;77.44;cb
39334;39335;France;Female;30;120.05;cb
39335;39336;France;Female;39;79.64;paypal
39336;39337;USA;Male;40;33.13;cb
39337;39338;France;Female;46;64.45;cb
39338;39339;France;Male;26;82.76;paypal
39339;39340;USA;Male;17;52.48;cb
39340;39341;USA;Female;57;108.35;paypal
39341;39342;USA;Male;41;43.18;cash
39342;39343;USA;Female;41;29.32;cb
39343;39344;USA;Female;27;63.83;paypal
39344;39345;France;Male;26;105.72;cb
39345;39346;USA;Male;54;112.14;cash
39346;39347;USA;Male;53;101.64;paypal
39347;39348;USA;Female;55;84.17;paypal
39348;39349;USA;Female;52;92.62;paypal
39349;39350;USA;Female;31;110.91;cb
39350;39351;France;Male;32;147.14;cash
39351;39352;USA;Female;42;142.56;cash
39352;39353;USA;Female;50;44.52;cb
39353;39354;USA;Female;33;117.13;cb
39354;39355;USA;Female;54;29.09;paypal
39355;39356;France;Female;17;144.42;cb
39356;39357;USA;Female;25;43.51;paypal
39357;39358;France;Female;18;68.47;cb
39358;39359;USA;Male;42;66.92;paypal
39359;39360;USA;Female;30;96.57;paypal
39360;39361;France;Female;56;108.79;cb
39361;39362;USA;Male;25;45.36;cash
39362;39363;France;Female;20;115.98;paypal
39363;39364;France;Male;55;39.72;cb
39364;39365;France;Female;43;51.57;cb
39365;39366;USA;Female;58;81.26;cash
39366;39367;France;Male;23;64.22;paypal
39367;39368;USA;Male;54;104.9;cash
39368;39369;USA;Male;36;108.46;cash
39369;39370;France;Male;21;72.65;paypal
39370;39371;USA;Male;25;114.08;paypal
39371;39372;USA;Female;39;98.41;cb
39372;39373;France;Female;26;108.88;cb
39373;39374;USA;Male;28;75.65;cash
39374;39375;France;Male;57;97.87;cb
39375;39376;USA;Male;27;104.61;paypal
39376;39377;France;Male;23;97.45;paypal
39377;39378;France;elameF;54;20.13;cash
39378;39379;France;Male;42;61.08;cash
39379;39380;USA;Male;42;33.05;paypal
39380;39381;France;Female;19;65.8;cash
39381;39382;France;Male;28;97.73;paypal
39382;39383;France;Female;54;73.16;paypal
39383;39384;France;Male;32;113.27;cash
39384;39385;USA;Female;40;65.56;cash
39385;39386;France;Male;18;44.81;cash
39386;39387;USA;Male;52;56.91;cash
39387;39388;USA;Male;15;86.12;cb
39388;39389;France;Male;20;60.73;cash
39389;39390;France;Female;32;107.02;paypal
39390;39391;USA;Male;44;20.27;cash
